Season,ATeamID,BTeamID,AWin?,ASeed,ATeamName,AConfAbbrev,AConfAverageOrdinalRank,AAverageOrdinalRank,AMinOrdinalRank,AMaxOrdinalRank,ALatestOrdinalRank,AScore,ANumOT,AFGM,AFGA,AFG%,FGM3,AFGA3,AFG3%,AFTM,AFTA,AFT%,AOR,ADR,ATR,AAst,ATO,AStl,ABlk,APF,AW,AL,AWH2H,ALH2H,AWCommonOpp,ALCommonOpp,AWLastK,ALLastK,BSeed,BTeamName,BConfAbbrev,BConfAverageOrdinalRank,BAverageOrdinalRank,BMinOrdinalRank,BMaxOrdinalRank,BLatestOrdinalRank,BScore,BNumOT,BFGM,BFGA,BFG%,BFGM3,BFGA3,BFG3%,BFTM,BFTA,BFT%,BOR,BDR,BTR,BAst,BTO,BStl,BBlk,BPF,BW,BL,BWH2H,BLH2H,BWCommonOpp,BLCommonOpp,BWLastK,BLLastK
2003,1242,1112,1,2,Kansas,big_twelve,59.997570005134975,19.99477718847343,1.0,58.0,5.970588235294118,81.33333333333333,0.0,30.233333333333334,62.3,48.52862493311932,4.8,14.133333333333333,33.9622641509434,16.066666666666666,24.133333333333333,66.57458563535911,14.3,26.9,41.2,16.733333333333334,14.9,10.133333333333333,4.9,16.7,0.7666666666666667,0.23333333333333334,0.0,1.0,3.0,1.0,8.0,2.0,1,Arizona,pac_ten,93.88877473931123,3.7891359735520074,1.0,26.0,2.676470588235294,85.21428571428571,0.07142857142857142,30.321428571428573,65.71428571428571,46.14130434782609,7.035714285714286,20.071428571428573,35.05338078291815,17.535714285714285,25.0,70.14285714285714,15.178571428571429,27.642857142857142,42.82142857142857,17.642857142857142,14.785714285714286,8.464285714285714,4.214285714285714,17.75,0.8928571428571429,0.10714285714285714,1.0,0.0,7.0,1.0,9.0,1.0
2003,1323,1112,0,5,Notre Dame,big_east,74.20790463368543,8.8977167678865,1.0,22.6,22.11764705882353,80.09677419354838,0.0967741935483871,27.225806451612904,60.67741935483871,44.869750132908024,8.290322580645162,21.774193548387096,38.074074074074076,17.35483870967742,22.838709677419356,75.98870056497175,11.387096774193548,26.870967741935484,38.25806451612903,16.903225806451612,12.774193548387096,7.451612903225806,5.645161290322581,16.225806451612904,0.7096774193548387,0.2903225806451613,0.0,0.0,1.0,0.0,4.0,6.0,1,Arizona,pac_ten,93.88877473931123,3.7891359735520074,1.0,26.0,2.676470588235294,85.21428571428571,0.07142857142857142,30.321428571428573,65.71428571428571,46.14130434782609,7.035714285714286,20.071428571428573,35.05338078291815,17.535714285714285,25.0,70.14285714285714,15.178571428571429,27.642857142857142,42.82142857142857,17.642857142857142,14.785714285714286,8.464285714285714,4.214285714285714,17.75,0.8928571428571429,0.10714285714285714,0.0,0.0,1.0,0.0,9.0,1.0
2003,1112,1436,1,1,Arizona,pac_ten,93.88877473931123,3.7891359735520074,1.0,26.0,2.676470588235294,85.21428571428571,0.07142857142857142,30.321428571428573,65.71428571428571,46.14130434782609,7.035714285714286,20.071428571428573,35.05338078291815,17.535714285714285,25.0,70.14285714285714,15.178571428571429,27.642857142857142,42.82142857142857,17.642857142857142,14.785714285714286,8.464285714285714,4.214285714285714,17.75,0.8928571428571429,0.10714285714285714,0.0,0.0,1.0,0.0,9.0,1.0,16,Vermont,aec,223.58968852168135,175.89583463546293,133.66666666666666,257.0,153.125,67.79310344827586,0.06896551724137931,24.82758620689655,55.86206896551724,44.44444444444445,5.275862068965517,15.482758620689655,34.075723830734965,12.862068965517242,19.551724137931036,65.78483245149911,12.96551724137931,25.724137931034484,38.689655172413794,14.206896551724139,14.068965517241379,6.862068965517241,2.9655172413793105,15.89655172413793,0.6551724137931034,0.3448275862068966,0.0,0.0,2.0,1.0,8.0,2.0
2003,1112,1211,1,1,Arizona,pac_ten,93.88877473931123,3.7891359735520074,1.0,26.0,2.676470588235294,85.21428571428571,0.07142857142857142,30.321428571428573,65.71428571428571,46.14130434782609,7.035714285714286,20.071428571428573,35.05338078291815,17.535714285714285,25.0,70.14285714285714,15.178571428571429,27.642857142857142,42.82142857142857,17.642857142857142,14.785714285714286,8.464285714285714,4.214285714285714,17.75,0.8928571428571429,0.10714285714285714,0.0,0.0,5.0,1.0,9.0,1.0,9,Gonzaga,wcc,158.94539461727385,45.591776507802805,34.6,75.0,43.09375,77.06451612903226,0.0967741935483871,26.06451612903226,55.45161290322581,47.004072134962186,7.161290322580645,19.06451612903226,37.56345177664974,17.774193548387096,24.64516129032258,72.12041884816753,11.935483870967742,25.322580645161292,37.25806451612903,15.741935483870968,14.548387096774194,6.806451612903226,3.5161290322580645,18.64516129032258,0.7419354838709677,0.25806451612903225,0.0,0.0,2.0,1.0,7.0,3.0
2003,1153,1211,0,8,Cincinnati,cusa,98.07125652430251,31.048373666654555,11.5,63.93333333333333,42.4375,67.32142857142857,0.0,22.892857142857142,56.67857142857143,40.390674228103336,6.678571428571429,19.5,34.24908424908425,14.857142857142858,21.535714285714285,68.98839137645109,12.142857142857142,23.392857142857142,35.535714285714285,12.285714285714286,10.607142857142858,5.178571428571429,4.25,18.964285714285715,0.6071428571428571,0.39285714285714285,0.0,0.0,0.0,0.0,4.0,6.0,9,Gonzaga,wcc,158.94539461727385,45.591776507802805,34.6,75.0,43.09375,77.06451612903226,0.0967741935483871,26.06451612903226,55.45161290322581,47.004072134962186,7.161290322580645,19.06451612903226,37.56345177664974,17.774193548387096,24.64516129032258,72.12041884816753,11.935483870967742,25.322580645161292,37.25806451612903,15.741935483870968,14.548387096774194,6.806451612903226,3.5161290322580645,18.64516129032258,0.7419354838709677,0.25806451612903225,0.0,0.0,0.0,0.0,7.0,3.0
2003,1112,1323,1,1,Arizona,pac_ten,93.88877473931123,3.7891359735520074,1.0,26.0,2.676470588235294,85.21428571428571,0.07142857142857142,30.321428571428573,65.71428571428571,46.14130434782609,7.035714285714286,20.071428571428573,35.05338078291815,17.535714285714285,25.0,70.14285714285714,15.178571428571429,27.642857142857142,42.82142857142857,17.642857142857142,14.785714285714286,8.464285714285714,4.214285714285714,17.75,0.8928571428571429,0.10714285714285714,0.0,0.0,1.0,0.0,9.0,1.0,5,Notre Dame,big_east,74.20790463368543,8.8977167678865,1.0,22.6,22.11764705882353,80.09677419354838,0.0967741935483871,27.225806451612904,60.67741935483871,44.869750132908024,8.290322580645162,21.774193548387096,38.074074074074076,17.35483870967742,22.838709677419356,75.98870056497175,11.387096774193548,26.870967741935484,38.25806451612903,16.903225806451612,12.774193548387096,7.451612903225806,5.645161290322581,16.225806451612904,0.7096774193548387,0.2903225806451613,0.0,0.0,1.0,0.0,4.0,6.0
2003,1228,1323,0,4,Illinois,big_ten,76.4577776108832,17.152548528021338,6.0,40.0,10.5,75.43333333333334,0.0,27.1,55.8,48.566308243727605,7.433333333333334,20.166666666666668,36.8595041322314,13.8,19.1,72.25130890052355,9.733333333333333,25.4,35.13333333333333,18.266666666666666,13.166666666666666,7.0,3.1,19.133333333333333,0.8,0.2,0.0,0.0,0.0,0.0,8.0,2.0,5,Notre Dame,big_east,74.20790463368543,8.8977167678865,1.0,22.6,22.11764705882353,80.09677419354838,0.0967741935483871,27.225806451612904,60.67741935483871,44.869750132908024,8.290322580645162,21.774193548387096,38.074074074074076,17.35483870967742,22.838709677419356,75.98870056497175,11.387096774193548,26.870967741935484,38.25806451612903,16.903225806451612,12.774193548387096,7.451612903225806,5.645161290322581,16.225806451612904,0.7096774193548387,0.2903225806451613,0.0,0.0,0.0,0.0,4.0,6.0
2003,1454,1323,0,12,WI Milwaukee,horizon,152.5332869017127,80.06713208064238,44.0,134.0,48.15625,77.1,0.0,27.266666666666666,57.63333333333333,47.310584152689415,7.766666666666667,21.8,35.62691131498471,14.8,21.433333333333334,69.05132192846034,11.533333333333333,23.0,34.53333333333333,17.1,14.866666666666667,8.8,3.6,20.133333333333333,0.7666666666666667,0.23333333333333334,0.0,0.0,1.0,0.0,8.0,2.0,5,Notre Dame,big_east,74.20790463368543,8.8977167678865,1.0,22.6,22.11764705882353,80.09677419354838,0.0967741935483871,27.225806451612904,60.67741935483871,44.869750132908024,8.290322580645162,21.774193548387096,38.074074074074076,17.35483870967742,22.838709677419356,75.98870056497175,11.387096774193548,26.870967741935484,38.25806451612903,16.903225806451612,12.774193548387096,7.451612903225806,5.645161290322581,16.225806451612904,0.7096774193548387,0.2903225806451613,0.0,0.0,1.0,0.0,4.0,6.0
2003,1112,1242,0,1,Arizona,pac_ten,93.88877473931123,3.7891359735520074,1.0,26.0,2.676470588235294,85.21428571428571,0.07142857142857142,30.321428571428573,65.71428571428571,46.14130434782609,7.035714285714286,20.071428571428573,35.05338078291815,17.535714285714285,25.0,70.14285714285714,15.178571428571429,27.642857142857142,42.82142857142857,17.642857142857142,14.785714285714286,8.464285714285714,4.214285714285714,17.75,0.8928571428571429,0.10714285714285714,1.0,0.0,7.0,1.0,9.0,1.0,2,Kansas,big_twelve,59.997570005134975,19.99477718847343,1.0,58.0,5.970588235294118,81.33333333333333,0.0,30.233333333333334,62.3,48.52862493311932,4.8,14.133333333333333,33.9622641509434,16.066666666666666,24.133333333333333,66.57458563535911,14.3,26.9,41.2,16.733333333333334,14.9,10.133333333333333,4.9,16.7,0.7666666666666667,0.23333333333333334,0.0,1.0,3.0,1.0,8.0,2.0
2003,1113,1242,0,10,Arizona St,pac_ten,93.88877473931123,42.986806244780226,25.0,116.0,36.0,75.96551724137932,0.06896551724137931,27.20689655172414,56.89655172413793,47.81818181818182,4.0,12.586206896551724,31.780821917808215,17.551724137931036,26.20689655172414,66.97368421052632,13.689655172413794,23.310344827586206,37.0,15.551724137931034,14.0,5.206896551724138,4.241379310344827,19.413793103448278,0.6206896551724138,0.3793103448275862,0.0,0.0,5.0,5.0,6.0,4.0,2,Kansas,big_twelve,59.997570005134975,19.99477718847343,1.0,58.0,5.970588235294118,81.33333333333333,0.0,30.233333333333334,62.3,48.52862493311932,4.8,14.133333333333333,33.9622641509434,16.066666666666666,24.133333333333333,66.57458563535911,14.3,26.9,41.2,16.733333333333334,14.9,10.133333333333333,4.9,16.7,0.7666666666666667,0.23333333333333334,0.0,0.0,4.0,2.0,8.0,2.0
2003,1181,1242,0,3,Duke,acc,47.51249290537584,12.19957016156614,1.0,91.0,10.705882352941176,81.96666666666667,0.06666666666666667,27.366666666666667,60.333333333333336,45.35911602209944,7.333333333333333,20.6,35.59870550161811,19.9,28.066666666666666,70.90261282660332,13.766666666666667,23.1,36.86666666666667,13.833333333333334,14.033333333333333,8.5,5.133333333333334,21.266666666666666,0.8,0.2,0.0,0.0,3.0,1.0,8.0,2.0,2,Kansas,big_twelve,59.997570005134975,19.99477718847343,1.0,58.0,5.970588235294118,81.33333333333333,0.0,30.233333333333334,62.3,48.52862493311932,4.8,14.133333333333333,33.9622641509434,16.066666666666666,24.133333333333333,66.57458563535911,14.3,26.9,41.2,16.733333333333334,14.9,10.133333333333333,4.9,16.7,0.7666666666666667,0.23333333333333334,0.0,0.0,1.0,1.0,8.0,2.0
2003,1429,1242,0,15,Utah St,big_west,199.5716006542835,84.39537700310575,65.0,152.0,90.34375,65.96666666666667,0.06666666666666667,23.7,51.93333333333333,45.63543003851092,4.033333333333333,12.133333333333333,33.24175824175824,14.533333333333333,20.233333333333334,71.82866556836902,12.633333333333333,22.366666666666667,35.0,13.9,12.233333333333333,5.066666666666666,2.0,16.1,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,7.0,3.0,2,Kansas,big_twelve,59.997570005134975,19.99477718847343,1.0,58.0,5.970588235294118,81.33333333333333,0.0,30.233333333333334,62.3,48.52862493311932,4.8,14.133333333333333,33.9622641509434,16.066666666666666,24.133333333333333,66.57458563535911,14.3,26.9,41.2,16.733333333333334,14.9,10.133333333333333,4.9,16.7,0.7666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0,8.0,2.0
2003,1266,1242,0,3,Marquette,cusa,98.07125652430251,21.5245405116823,6.0,54.0,12.823529411764707,78.39285714285714,0.03571428571428571,27.214285714285715,56.25,48.38095238095238,5.785714285714286,15.25,37.93911007025761,18.178571428571427,23.607142857142858,77.00453857791226,13.107142857142858,24.071428571428573,37.17857142857143,16.321428571428573,13.571428571428571,6.0,3.642857142857143,18.642857142857142,0.8214285714285714,0.17857142857142858,0.0,0.0,0.0,0.0,8.0,2.0,2,Kansas,big_twelve,59.997570005134975,19.99477718847343,1.0,58.0,5.970588235294118,81.33333333333333,0.0,30.233333333333334,62.3,48.52862493311932,4.8,14.133333333333333,33.9622641509434,16.066666666666666,24.133333333333333,66.57458563535911,14.3,26.9,41.2,16.733333333333334,14.9,10.133333333333333,4.9,16.7,0.7666666666666667,0.23333333333333334,0.0,0.0,0.0,0.0,8.0,2.0
2003,1393,1242,1,3,Syracuse,big_east,74.20790463368543,30.175753641190116,9.0,120.0,13.088235294117647,80.10344827586206,0.034482758620689655,29.24137931034483,62.206896551724135,47.006651884700666,5.241379310344827,15.862068965517242,33.04347826086956,16.379310344827587,23.620689655172413,69.34306569343066,14.310344827586206,26.896551724137932,41.206896551724135,14.96551724137931,13.620689655172415,8.310344827586206,7.275862068965517,16.586206896551722,0.8275862068965517,0.1724137931034483,0.0,0.0,2.0,0.0,8.0,2.0,2,Kansas,big_twelve,59.997570005134975,19.99477718847343,1.0,58.0,5.970588235294118,81.33333333333333,0.0,30.233333333333334,62.3,48.52862493311932,4.8,14.133333333333333,33.9622641509434,16.066666666666666,24.133333333333333,66.57458563535911,14.3,26.9,41.2,16.733333333333334,14.9,10.133333333333333,4.9,16.7,0.7666666666666667,0.23333333333333334,0.0,0.0,3.0,1.0,8.0,2.0
2003,1113,1272,1,10,Arizona St,pac_ten,93.88877473931123,42.986806244780226,25.0,116.0,36.0,75.96551724137932,0.06896551724137931,27.20689655172414,56.89655172413793,47.81818181818182,4.0,12.586206896551724,31.780821917808215,17.551724137931036,26.20689655172414,66.97368421052632,13.689655172413794,23.310344827586206,37.0,15.551724137931034,14.0,5.206896551724138,4.241379310344827,19.413793103448278,0.6206896551724138,0.3793103448275862,0.0,0.0,0.0,0.0,6.0,4.0,7,Memphis,cusa,98.07125652430251,43.500415253820826,13.0,98.0,21.705882352941178,74.51724137931035,0.034482758620689655,26.275862068965516,60.0,43.79310344827586,7.0,20.06896551724138,34.87972508591065,14.96551724137931,22.896551724137932,65.36144578313252,14.068965517241379,25.96551724137931,40.03448275862069,16.620689655172413,13.793103448275861,7.379310344827586,5.068965517241379,18.75862068965517,0.7931034482758621,0.20689655172413793,0.0,0.0,0.0,0.0,9.0,1.0
2003,1272,1113,0,7,Memphis,cusa,98.07125652430251,43.500415253820826,13.0,98.0,21.705882352941178,74.51724137931035,0.034482758620689655,26.275862068965516,60.0,43.79310344827586,7.0,20.06896551724138,34.87972508591065,14.96551724137931,22.896551724137932,65.36144578313252,14.068965517241379,25.96551724137931,40.03448275862069,16.620689655172413,13.793103448275861,7.379310344827586,5.068965517241379,18.75862068965517,0.7931034482758621,0.20689655172413793,0.0,0.0,0.0,0.0,9.0,1.0,10,Arizona St,pac_ten,93.88877473931123,42.986806244780226,25.0,116.0,36.0,75.96551724137932,0.06896551724137931,27.20689655172414,56.89655172413793,47.81818181818182,4.0,12.586206896551724,31.780821917808215,17.551724137931036,26.20689655172414,66.97368421052632,13.689655172413794,23.310344827586206,37.0,15.551724137931034,14.0,5.206896551724138,4.241379310344827,19.413793103448278,0.6206896551724138,0.3793103448275862,0.0,0.0,0.0,0.0,6.0,4.0
2003,1242,1113,1,2,Kansas,big_twelve,59.997570005134975,19.99477718847343,1.0,58.0,5.970588235294118,81.33333333333333,0.0,30.233333333333334,62.3,48.52862493311932,4.8,14.133333333333333,33.9622641509434,16.066666666666666,24.133333333333333,66.57458563535911,14.3,26.9,41.2,16.733333333333334,14.9,10.133333333333333,4.9,16.7,0.7666666666666667,0.23333333333333334,0.0,0.0,4.0,2.0,8.0,2.0,10,Arizona St,pac_ten,93.88877473931123,42.986806244780226,25.0,116.0,36.0,75.96551724137932,0.06896551724137931,27.20689655172414,56.89655172413793,47.81818181818182,4.0,12.586206896551724,31.780821917808215,17.551724137931036,26.20689655172414,66.97368421052632,13.689655172413794,23.310344827586206,37.0,15.551724137931034,14.0,5.206896551724138,4.241379310344827,19.413793103448278,0.6206896551724138,0.3793103448275862,0.0,0.0,5.0,5.0,6.0,4.0
2003,1141,1166,1,11,C Michigan,mac,147.86523548729022,77.24947050832213,41.0,146.0,45.6875,79.34482758620689,0.0,26.620689655172413,52.689655172413794,50.523560209424076,6.827586206896552,17.93103448275862,38.07692307692308,19.275862068965516,25.17241379310345,76.57534246575341,10.586206896551724,23.275862068965516,33.86206896551724,15.620689655172415,18.24137931034483,7.103448275862069,4.0,20.96551724137931,0.7931034482758621,0.20689655172413793,0.0,0.0,3.0,0.0,9.0,1.0,6,Creighton,mvc,158.08521068458109,16.660130735029202,2.0,36.0,20.735294117647058,79.24242424242425,0.030303030303030304,28.696969696969695,57.45454545454545,49.947257383966246,7.96969696969697,20.484848484848484,38.90532544378698,13.878787878787879,20.03030303030303,69.28895612708018,10.878787878787879,23.181818181818183,34.06060606060606,16.818181818181817,13.363636363636363,8.393939393939394,4.454545454545454,17.272727272727273,0.8787878787878788,0.12121212121212122,0.0,0.0,6.0,0.0,8.0,2.0
